1527,PNP 
1528,PODXL 
1529,POF1B 
1530,PON3 
1531,POPDC3 
1532,POSTN 
1533,POU2F2 
1534,POU2F3 
1535,POU3F1 
1536,PPAP2B 
1537,PPARGC1A 
1538,PPFIA2 
1539,PPFIBP1 
1540,PPIC 
1541,PPIF 
1542,PPM1E 
1543,PPP1R15A 
1544,PPP1R18 
1545,PPP1R1A 
1546,PPP1R1B 
1547,PPP1R3C 
1548,PPP2R2B 
1549,PRC1 
1550,PRDM1 
1551,PRDX1 
1552,PREX1 
1553,PRG4 
1554,PRICKLE1 
1555,PRKACB 
1556,PRKAG2-AS1 
1557,PRKCDBP 
1558,PRKG1 
1559,PRLR 
1560,PROM1 
1561,PROSER2 
1562,PROX1 
1563,PRPH 
1564,PRR11 
1565,PRR15L 
1566,PRRX1 
1567,PRSS1 
1568,PRSS22 
1569,PRSS23 
1570,PRSS3P2 
1571,PRSS3 
1572,PRUNE2 
1573,PSAT1 
1574,PSD3 
1575,PSG4 
1576,PSG5 
1577,PSIP1 
1578,PTAFR 
1579,PTF1A 
1580,PTGER3 
1581,PTGES 
1582,PTGFR 
1583,PTGIS 
1584,PTGR1 
1585,PTGS1 
1586,PTGS2 
1587,PTHLH 
1588,PTP4A3 
1589,PTPN12 
1590,PTPN3 
1591,PTPRB 
1592,PTPRC 
1593,PTPRD 
1594,PTPRE 
1595,PTPRK 
1596,PTPRN 
1597,PTPRT 
1598,PTPRZ1 
1599,PTRF 
1600,PTTG1 
1601,PTX3 
1602,PVRL3 
1603,PVRL4 
1604,PXDC1 
1605,PXDN 
1606,PYROXD2 
1607,QKI 
1608,RAB11FIP1 
1609,RAB15 
1610,RAB27B 
1611,RAB31 
1612,RAB34 
1613,RAC2 
1614,RAI14 
1615,RAMP2 
1616,RAP2B 
1617,RAPGEF4 
1618,RAPGEF5 
1619,RAPH1 
1620,RARRES1 
1621,RASA3 
1622,RASD1 
1623,RASEF 
1624,RASGRF1 
1625,RASGRF2 
1626,RASGRP1 
1627,RASGRP3 
1628,RASL12 
1629,RASSF2 
1630,RASSF6 
1631,RASSF8 
1632,RBFOX3 
1633,RBMS1 
1634,RBP1 
1635,RBP4 
1636,RBPJL 
1637,RBPJ 
1638,RBPMS 
1639,RCAN1 
1640,RDH10 
1641,RDX 
1642,REG1P 
1643,REG3G 
1644,REG4 
1645,RERG 
1646,REST 
1647,RFPL3-AS1 
1648,RFTN1 
1649,RFX6 
1650,RGCC 
1651,RGL1 
1652,RGS10 
1653,RGS16 
1654,RGS19 
1655,RGS1 
1656,RGS2 
1657,RGS4 
1658,RGS5 
1659,RGS6 
1660,RGS7BP 
1661,RGS9 
1662,RHBDF1 
1663,RHOB 
1664,RHOC 
1665,RHOJ 
1666,RHOU 
1667,RHPN2 
1668,RIMBP2 
1669,RIMKLA 
1670,RIMKLB 
1671,RIN2 
1672,RNASE1 
1673,RNASE6 
1674,RNASET2 
1675,RND1 
1676,RND3 
1677,RNF144A 
1678,RNF186 
1679,RNF187 
1680,RNF19A 
1681,RNF213 
1682,RNF24 
1683,ROBO1 
1684,ROBO2 
1685,ROBO4 
1686,RPH3A 
1687,RRAGD 
1688,RRM2 
1689,RSAD2 
1690,RSU1 
1691,RUNX1T1 
1692,RUNX1 
1693,RUNX3 
1694,RYR2 
1695,S100A10 
1696,S100A11 
1697,S100A13 
1698,S100A14 
1699,S100A16 
1700,S100A4 
1701,S100A6 
1702,S100B 
1703,S100P 
1704,S1PR1 
1705,S1PR3 
1706,SAA1 
1707,SAA2 
1708,SAMD4A 
1709,SAMD5 
1710,SAMSN1 
1711,SASH1 
1712,SAT1 
1713,SAV1 
1714,SCARA3 
1715,SCARF1 
1716,SCD5 
1717,SCD 
1718,SCGB2A1 
1719,SCGN 
1720,SCIN 
1721,SCN1B 
1722,SCN2A 
1723,SCN9A 
1724,SCNN1A 
1725,SDC1 
1726,SDC4 
1727,SDS 
1728,SEC14L1 
1729,SECTM1 
1730,SEL1L3 
1731,SEL1L 
1732,SELE 
1733,SEMA3C 
1734,SEMA3D 
1735,SEMA3F 
1736,SEMA3G 
1737,SEMA4C 
1738,SEMA5A 
1739,SEMA6A 
1740,SEMA6D 
1741,SEMA7A 
1742,SEPT6 
1743,SEPT9 
1744,SERINC2 
1745,SERPINA10 
1746,SERPINA1 
1747,SERPINA3 
1748,SERPINA4 
1749,SERPINA5 
1750,SERPINA6 
1751,SERPINB1 
1752,SERPINB2 
1753,SERPINB4 
1754,SERPINB7 
1755,SERPINB9 
1756,SERPIND1 
1757,SERPINE1 
1758,SERPINE2 
1759,SERPINF1 
1760,SERPINF2 
1761,SERPING1 
1762,SERPINH1 
1763,SERPINI1 
1764,SERPINI2 
1765,SERTM1 
1766,SEZ6L 
1767,SFMBT2 
1768,SFN 
1769,SFRP1 
1770,SFRP2 
1771,SFRP5 
1772,SGCD 
1773,SGCZ 
1774,SGK1 
1775,SGK223 
1776,SGSM1 
1777,SH2B3 
1778,SH2D2A 
1779,SH2D3C 
1780,SH3BP4 
1781,SH3KBP1 
1782,SH3PXD2A 
1783,SH3PXD2B 
1784,SHANK3 
1785,SHC4 
1786,SHCBP1 
1787,SHE 
1788,SHISA2 
1789,SHISA6 
1790,SHROOM3 
1791,SIPA1L2 
1792,SIRPA 
1793,SIX2 
1794,SIX3 
1795,SKIL 
1796,SLAMF7 
1797,SLA 
1798,SLC11A1 
1799,SLC12A2 
1800,SLC12A7 
1801,SLC14A1 
1802,SLC15A1 
1803,SLC15A3 
1804,SLC16A7 
1805,SLC16A9 
1806,SLC17A4 
1807,SLC17A6 
1808,SLC18A2 
1809,SLC1A1 
1810,SLC1A5 
1811,SLC20A1 
1812,SLC22A17 
1813,SLC22A3 
1814,SLC25A34 
1815,SLC25A37 
1816,SLC28A3 
1817,SLC29A4 
1818,SLC2A13 
1819,SLC2A1 
1820,SLC2A2 
1821,SLC2A3 
1822,SLC30A8 
1823,SLC34A2 
1824,SLC36A1 
1825,SLC37A2 
1826,SLC38A1 
1827,SLC38A2 
1828,SLC38A4 
1829,SLC39A8 
1830,SLC3A1 
1831,SLC40A1 
1832,SLC43A3 
1833,SLC44A2 
1834,SLC44A4 
1835,SLC4A4 
1836,SLC5A1 
1837,SLC6A14 
1838,SLC6A17 
1839,SLC6A19 
1840,SLC6A20 
1841,SLC6A4 
1842,SLC6A6 
1843,SLC6A8 
1844,SLC7A11 
1845,SLC7A14 
1846,SLC7A5 
1847,SLC7A7 
1848,SLC9A3R1 
1849,SLCO2A1 
1850,SLCO2B1 
1851,SLCO4C1 
1852,SLFN11 
1853,SLFN5 
1854,SLITRK1 
1855,SLITRK6 
1856,SLPI 
1857,SMAD3 
1858,SMAD6 
1859,SMAD7 
1860,SMAD9 
1861,SMARCA1 
1862,SMC4 
1863,SMIM3 
1864,SMOC1 
1865,SNAI1 
1866,SNAI2 
1867,SNAP25 
1868,SNHG12 
1869,SNHG1 
1870,SNHG7 
1871,SNX10 
1872,SOCS1 
1873,SOCS2 
1874,SOCS3 
1875,SOD2 
1876,SOD3 
1877,SORBS2 
1878,SORL1 
1879,SOX10 
1880,SOX11 
1881,SOX18 
1882,SOX4 
1883,SOX9 
1884,SPAG5 
1885,SPARCL1 
1886,SPARC 
1887,SPATS2L 
1888,SPC25 
1889,SPHKAP 
1890,SPINK1 
1891,SPNS2 
1892,SPOCK1 
1893,SPOCK2 
1894,SPOCK3 
1895,SPON1 
1896,SPON2 
1897,SPP1 
1898,SPRED1 
1899,SPRR1A 
1900,SPRR2A 
1901,SPRY4 
1902,SPSB1 
1903,SPTBN1 
1904,SPTSSA 
1905,SPTSSB 
1906,SQSTM1 
1907,SREBF1 
1908,SRGAP1 
1909,SRGN 
1910,SRPX2 
1911,SRPX 
1912,SRXN1 
1913,SSC5D 
1914,SSTR1 
1915,SSTR5-AS1 
1916,SSX2IP 
1917,ST3GAL1 
1918,ST3GAL5 
1919,ST3GAL6 
1920,ST6GAL1 
1921,ST6GALNAC2 
1922,ST6GALNAC3 
1923,ST8SIA4 
1924,STAB1 
1925,STC1 
1926,STC2 
1927,STEAP1 
1928,STEAP4 
1929,STK17A 
1930,STK17B 
1931,STMN1 
1932,STMN2 
1933,STOM 
1934,STON1 
1935,STX11 
1936,STX1A 
1937,STXBP1 
1938,STXBP5L 
1939,SUCNR1 
1940,SULF1 
1941,SULF2 
1942,SULT1C2 
1943,SUSD2 
1944,SUSD4 
1945,SVIL 
1946,SWAP70 
1947,SYDE1 
1948,SYNDIG1 
1949,SYNE1 
1950,SYNE2 
1951,SYNGR4 
1952,SYNM 
1953,SYNPO2 
1954,SYT13 
1955,SYT16 
1956,SYT1 
1957,SYT4 
1958,SYT5 
1959,SYT7 
1960,SYT8 
1961,SYTL2 
1962,TAC1 
1963,TACC3 
1964,TACSTD2 
1965,TAGLN3 
1966,TAGLN 
1967,TBC1D30 
1968,TBC1D4 
1969,TBX2 
1970,TBX3 
1971,TBXAS1 
1972,TC2N 
1973,TCEA3 
1974,TCEAL2 
1975,TCEAL6 
1976,TCF4 
1977,TCF7 
1978,TCN1 
1979,TEK 
1980,TENM1 
1981,TENM2 
1982,TENM3 
1983,TES 
1984,TFAP2A 
1985,TFCP2L1 
1986,TFF1 
1987,TFF2 
1988,TFF3 
1989,TFPI2 
1990,TFPI 
1991,TFRC 
1992,TGFA 
1993,TGFB1I1 
1994,TGFB2 
1995,TGFB3 
1996,TGFBI 
1997,TGFBR1 
1998,TGFBR2 
1999,TGFBR3 
2000,TGIF1 
2001,TGM2 
2002,THBD 
2003,THBS1 
2004,THBS2 
2005,THBS4 
2006,THSD4 
2007,THSD7A 
2008,THY1 
2009,TIE1 
2010,TIMP1 
2011,TIMP2 
2012,TIMP3 
2013,TINAGL1 
2014,TIPARP 
2015,TJP2 
2016,TK1 
2017,TLR4 
2018,TM4SF18 
2019,TM4SF1 
2020,TM4SF20 
2021,TM4SF4 
2022,TM4SF5 
2023,TMBIM1 
2024,TMC5 
2025,TMED6 
2026,TMEM119 
2027,TMEM132A 
2028,TMEM132B 
2029,TMEM132C 
2030,TMEM132D 
2031,TMEM150C 
2032,TMEM154 
2033,TMEM158 
2034,TMEM171 
2035,TMEM173 
2036,TMEM176A 
2037,TMEM176B 
2038,TMEM178B 
2039,TMEM200A 
2040,TMEM204 
2041,TMEM236 
2042,TMEM2 
2043,TMEM37 
2044,TMEM45B 
2045,TMEM47 
2046,TMEM51 
2047,TMEM60 
2048,TMEM97 
2049,TMOD1 
2050,TMPRSS2 
2051,TMPRSS3 
2052,TMSB10 
2053,TMSB4X 
2054,TMTC1 
2055,TNC 
2056,TNFAIP2 
2057,TNFAIP3 
2058,TNFAIP6 
2059,TNFAIP8 
2060,TNFRSF10B 
2061,TNFRSF11B 
2062,TNFRSF12A 
2063,TNFRSF1B 
2064,TNFSF10 
2065,TNFSF15 
2066,TNF 
2067,TNS1 
2068,TNS3 
2069,TOP2A 
2070,TP53BP2 
2071,TP53I11 
2072,TPM1 
2073,TPM2 
2074,TPM4 
2075,TPPP3 
2076,TPSAB1 
2077,TPST2 
2078,TPX2 
2079,TRAF1 
2080,TRIB1 
2081,TRIB2 
2082,TRIB3 
2083,TRIM14 
2084,TRIM47 
2085,TRIM9 
2086,TRPM3 
2087,TRPV6 
2088,TSC22D3 
2089,TSHZ2 
2090,TSPAN11 
2091,TSPAN14 
2092,TSPAN15 
2093,TSPAN1 
2094,TSPAN2 
2095,TSPAN6 
2096,TSPAN8 
2097,TSPYL2 
2098,TST 
2099,TTC9 
2100,TTN 
2101,TTYH3 
2102,TUBA1A 
2103,TUBA1C 
2104,TUBA4A 
2105,TUBB1 
2106,TUBB2A 
2107,TUBB2B 
2108,TUBB3 
2109,TUBB6 
2110,TWIST1 
2111,TWIST2 
2112,TXNDC11 
2113,TXNIP 
2114,TXNRD1 
2115,TYROBP 
2116,UACA 
2117,UBASH3B 
2118,UBD 
2119,UBE2C 
2120,UBE2QL1 
2121,UCA1 
2122,UCHL1 
2123,UCP2 
2124,UGCG 
2125,UGDH 
2126,UGT2A3 
2127,UGT2B15 
2128,UGT2B4 
2129,UGT2B7 
2130,UNC5B 
2131,UNQ6494 
2132,UPK1B 
2133,UPP1 
2134,USH2A 
2135,UXS1 
2136,VASN 
2137,VAT1L 
2138,VAV3 
2139,VCAM1 
2140,VCAN 
2141,VCL 
2142,VDR 
2143,VEGFA 
2144,VGF 
2145,VGLL3 
2146,VILL 
2147,VIM 
2148,VMA21 
2149,VNN1 
2150,VSIG4 
2151,VSTM2L 
2152,VTCN1 
2153,VTN 
2154,VWDE 
2155,VWF 
2156,WARS 
2157,WAS 
2158,WDR72 
2159,WEE1 
2160,WFDC2 
2161,WIPF1 
2162,WIPI1 
2163,WISP1 
2164,WLS 
2165,WNT4 
2166,WNT5A 
2167,WNT7A 
2168,WSCD2 
2169,WWC1 
2170,WWTR1 
2171,XAF1 
2172,XBP1 
2173,XDH 
2174,XIST 
2175,YAP1 
2176,ZAK 
2177,ZC3H12A 
2178,ZCCHC24 
2179,ZEB1 
2180,ZEB2 
2181,ZFAND2A 
2182,ZFP36L1 
2183,ZFP36L2 
2184,ZFP36 
2185,ZNF117 
2186,ZNF165 
2187,ZNF208 
2188,ZNF217 
2189,ZNF292 
2190,ZNF331 
2191,ZNF469 
2192,ZNF503 
2193,ZNF697 
2194,ZNF704 
2195,ZPLD1 
2196,ZSCAN12P1 
2197,ZSCAN31 
2198,ZWINT 
2199,ZYX 
